od_id,station,station_line,station_lon,station_lat,facility_source,facility_name,facility_address,facility_lon,facility_lat,straight_line_distance_m,station_node,facility_node,station_snap_distance_m,facility_snap_distance_m,snap_status,route_id,route_type,node_sequence,edge_sequence,node_count,edge_count,route_length_m,steps_count,flood_feature_count_2022,flood_overlap_length_m_2022,flood_feature_count_2023,flood_overlap_length_m_2023,flood_feature_count_2024,flood_overlap_length_m_2024,flood_feature_count_2025,flood_overlap_length_m_2025,flood_feature_count_unique_total,flood_overlap_length_m_total,flood_overlap_ratio
od_181,연신내,6호선,126.920625,37.618636,pedestrian_support_point,빗물받이,서울특별시 은평구 불광동  90-8,126.9282,37.6258,1038.955,11230505686,3823588661,20.028299588559467,16.64976846622106,PASS,od_181_baseline,baseline,"[11230505686, 11663495477, 13357321496, 11178032838, 2960309144, 2960309145, 3819769990, 3823586772, 3819770024, 3823586821, 5279886140, 3823586890, 3819770060, 3819770062, 3819770064, 3819770067, 5279886141, 3823586999, 2960308646, 307924211, 3823587261, 3823587543, 3823587717, 3823587759, 3823587858, 3823587888, 3823587936, 3823588078, 4576650759, 4576620663, 3823588370, 3823588613, 3823588638, 3823588661]","[[11230505686, 11663495477], [11663495477, 13357321496], [13357321496, 11178032838], [11178032838, 2960309144], [2960309144, 2960309145], [2960309145, 3819769990], [3819769990, 3823586772], [3823586772, 3819770024], [3819770024, 3823586821], [3823586821, 5279886140], [5279886140, 3823586890], [3823586890, 3819770060], [3819770060, 3819770062], [3819770062, 3819770064], [3819770064, 3819770067], [3819770067, 5279886141], [5279886141, 3823586999], [3823586999, 2960308646], [2960308646, 307924211], [307924211, 3823587261], [3823587261, 3823587543], [3823587543, 3823587717], [3823587717, 3823587759], [3823587759, 3823587858], [3823587858, 3823587888], [3823587888, 3823587936], [3823587936, 3823588078], [3823588078, 4576650759], [4576650759, 4576620663], [4576620663, 3823588370], [3823588370, 3823588613], [3823588613, 3823588638], [3823588638, 3823588661]]",34,33,1160.202,0,2,15.544,0,0.0,0,0.0,1,7.802,3,23.346,0.020122
od_207,연신내,6호선,126.920625,37.618636,pedestrian_support_point,빗물받이,서울특별시 은평구 연서로41길 6,126.9282,37.6258,1038.955,11230505686,3823588661,20.028299588559467,16.64976846622106,PASS,od_207_baseline,baseline,"[11230505686, 11663495477, 13357321496, 11178032838, 2960309144, 2960309145, 3819769990, 3823586772, 3819770024, 3823586821, 5279886140, 3823586890, 3819770060, 3819770062, 3819770064, 3819770067, 5279886141, 3823586999, 2960308646, 307924211, 3823587261, 3823587543, 3823587717, 3823587759, 3823587858, 3823587888, 3823587936, 3823588078, 4576650759, 4576620663, 3823588370, 3823588613, 3823588638, 3823588661]","[[11230505686, 11663495477], [11663495477, 13357321496], [13357321496, 11178032838], [11178032838, 2960309144], [2960309144, 2960309145], [2960309145, 3819769990], [3819769990, 3823586772], [3823586772, 3819770024], [3819770024, 3823586821], [3823586821, 5279886140], [5279886140, 3823586890], [3823586890, 3819770060], [3819770060, 3819770062], [3819770062, 3819770064], [3819770064, 3819770067], [3819770067, 5279886141], [5279886141, 3823586999], [3823586999, 2960308646], [2960308646, 307924211], [307924211, 3823587261], [3823587261, 3823587543], [3823587543, 3823587717], [3823587717, 3823587759], [3823587759, 3823587858], [3823587858, 3823587888], [3823587888, 3823587936], [3823587936, 3823588078], [3823588078, 4576650759], [4576650759, 4576620663], [4576620663, 3823588370], [3823588370, 3823588613], [3823588613, 3823588638], [3823588638, 3823588661]]",34,33,1160.202,0,2,15.544,0,0.0,0,0.0,1,7.802,3,23.346,0.020122
od_178,연신내,6호선,126.920625,37.618636,pedestrian_support_point,빗물받이,서울특별시 은평구 연서로 347,126.928,37.6259,1036.291,11230505686,3823588661,20.028299588559467,4.520643736324227,PASS,od_178_baseline,baseline,"[11230505686, 11663495477, 13357321496, 11178032838, 2960309144, 2960309145, 3819769990, 3823586772, 3819770024, 3823586821, 5279886140, 3823586890, 3819770060, 3819770062, 3819770064, 3819770067, 5279886141, 3823586999, 2960308646, 307924211, 3823587261, 3823587543, 3823587717, 3823587759, 3823587858, 3823587888, 3823587936, 3823588078, 4576650759, 4576620663, 3823588370, 3823588613, 3823588638, 3823588661]","[[11230505686, 11663495477], [11663495477, 13357321496], [13357321496, 11178032838], [11178032838, 2960309144], [2960309144, 2960309145], [2960309145, 3819769990], [3819769990, 3823586772], [3823586772, 3819770024], [3819770024, 3823586821], [3823586821, 5279886140], [5279886140, 3823586890], [3823586890, 3819770060], [3819770060, 3819770062], [3819770062, 3819770064], [3819770064, 3819770067], [3819770067, 5279886141], [5279886141, 3823586999], [3823586999, 2960308646], [2960308646, 307924211], [307924211, 3823587261], [3823587261, 3823587543], [3823587543, 3823587717], [3823587717, 3823587759], [3823587759, 3823587858], [3823587858, 3823587888], [3823587888, 3823587936], [3823587936, 3823588078], [3823588078, 4576650759], [4576650759, 4576620663], [4576620663, 3823588370], [3823588370, 3823588613], [3823588613, 3823588638], [3823588638, 3823588661]]",34,33,1160.202,0,2,15.544,0,0.0,0,0.0,1,7.802,3,23.346,0.020122
od_426,연신내,6호선,126.920625,37.618636,pedestrian_support_point,빗물받이,서울특별시 은평구 불광동  73-8,126.928,37.6259,1036.291,11230505686,3823588661,20.028299588559467,4.520643736324227,PASS,od_426_baseline,baseline,"[11230505686, 11663495477, 13357321496, 11178032838, 2960309144, 2960309145, 3819769990, 3823586772, 3819770024, 3823586821, 5279886140, 3823586890, 3819770060, 3819770062, 3819770064, 3819770067, 5279886141, 3823586999, 2960308646, 307924211, 3823587261, 3823587543, 3823587717, 3823587759, 3823587858, 3823587888, 3823587936, 3823588078, 4576650759, 4576620663, 3823588370, 3823588613, 3823588638, 3823588661]","[[11230505686, 11663495477], [11663495477, 13357321496], [13357321496, 11178032838], [11178032838, 2960309144], [2960309144, 2960309145], [2960309145, 3819769990], [3819769990, 3823586772], [3823586772, 3819770024], [3819770024, 3823586821], [3823586821, 5279886140], [5279886140, 3823586890], [3823586890, 3819770060], [3819770060, 3819770062], [3819770062, 3819770064], [3819770064, 3819770067], [3819770067, 5279886141], [5279886141, 3823586999], [3823586999, 2960308646], [2960308646, 307924211], [307924211, 3823587261], [3823587261, 3823587543], [3823587543, 3823587717], [3823587717, 3823587759], [3823587759, 3823587858], [3823587858, 3823587888], [3823587888, 3823587936], [3823587936, 3823588078], [3823588078, 4576650759], [4576650759, 4576620663], [4576620663, 3823588370], [3823588370, 3823588613], [3823588613, 3823588638], [3823588638, 3823588661]]",34,33,1160.202,0,2,15.544,0,0.0,0,0.0,1,7.802,3,23.346,0.020122
od_2849,연신내,3호선,126.921038,37.619229,pedestrian_support_point,빗물받이,서울특별시 은평구 연서로 347,126.9277,37.626,954.284,13357342120,3823588710,32.16422242836125,7.768118519763533,PASS,od_2849_baseline,baseline,"[13357342120, 13357342121, 13357321496, 11178032838, 2960309144, 2960309145, 3819769990, 3823586772, 3819770024, 3823586821, 5279886140, 3823586890, 3819770060, 3819770062, 3819770064, 3819770067, 5279886141, 3823586999, 2960308646, 307924211, 3823587261, 3823587543, 3823587717, 3823587759, 3823587858, 3823587888, 3823587936, 3823588078, 4576650759, 4576620663, 3823588370, 3823588613, 3823588638, 3823588661, 3823588710]","[[13357342120, 13357342121], [13357342121, 13357321496], [13357321496, 11178032838], [11178032838, 2960309144], [2960309144, 2960309145], [2960309145, 3819769990], [3819769990, 3823586772], [3823586772, 3819770024], [3819770024, 3823586821], [3823586821, 5279886140], [5279886140, 3823586890], [3823586890, 3819770060], [3819770060, 3819770062], [3819770062, 3819770064], [3819770064, 3819770067], [3819770067, 5279886141], [5279886141, 3823586999], [3823586999, 2960308646], [2960308646, 307924211], [307924211, 3823587261], [3823587261, 3823587543], [3823587543, 3823587717], [3823587717, 3823587759], [3823587759, 3823587858], [3823587858, 3823587888], [3823587888, 3823587936], [3823587936, 3823588078], [3823588078, 4576650759], [4576650759, 4576620663], [4576620663, 3823588370], [3823588370, 3823588613], [3823588613, 3823588638], [3823588638, 3823588661], [3823588661, 3823588710]]",35,34,1186.425,0,2,15.544,0,0.0,0,0.0,1,7.802,3,23.346,0.019677
od_205,연신내,6호선,126.920625,37.618636,pedestrian_support_point,빗물받이,서울특별시 은평구 연서로 347,126.9277,37.626,1028.656,11230505686,3823588710,20.028299588559467,7.768118519763533,PASS,od_205_baseline,baseline,"[11230505686, 11663495477, 13357321496, 11178032838, 2960309144, 2960309145, 3819769990, 3823586772, 3819770024, 3823586821, 5279886140, 3823586890, 3819770060, 3819770062, 3819770064, 3819770067, 5279886141, 3823586999, 2960308646, 307924211, 3823587261, 3823587543, 3823587717, 3823587759, 3823587858, 3823587888, 3823587936, 3823588078, 4576650759, 4576620663, 3823588370, 3823588613, 3823588638, 3823588661, 3823588710]","[[11230505686, 11663495477], [11663495477, 13357321496], [13357321496, 11178032838], [11178032838, 2960309144], [2960309144, 2960309145], [2960309145, 3819769990], [3819769990, 3823586772], [3823586772, 3819770024], [3819770024, 3823586821], [3823586821, 5279886140], [5279886140, 3823586890], [3823586890, 3819770060], [3819770060, 3819770062], [3819770062, 3819770064], [3819770064, 3819770067], [3819770067, 5279886141], [5279886141, 3823586999], [3823586999, 2960308646], [2960308646, 307924211], [307924211, 3823587261], [3823587261, 3823587543], [3823587543, 3823587717], [3823587717, 3823587759], [3823587759, 3823587858], [3823587858, 3823587888], [3823587888, 3823587936], [3823587936, 3823588078], [3823588078, 4576650759], [4576650759, 4576620663], [4576620663, 3823588370], [3823588370, 3823588613], [3823588613, 3823588638], [3823588638, 3823588661], [3823588661, 3823588710]]",35,34,1200.701,0,2,15.544,0,0.0,0,0.0,1,7.802,3,23.346,0.019443
od_2882,연신내,3호선,126.921038,37.619229,pedestrian_support_point,장애인화장실,서울특별시 은평구 연서로 347,126.9284,37.6263,1018.979,13357342120,3823588804,32.16422242836125,50.98264538999231,PASS,od_2882_baseline,baseline,"[13357342120, 13357342121, 13357321496, 11178032838, 2960309144, 2960309145, 3819769990, 3823586772, 3819770024, 3823586821, 5279886140, 3823586890, 3819770060, 3819770062, 3819770064, 3819770067, 5279886141, 3823586999, 2960308646, 307924211, 3823587261, 3823587543, 3823587717, 3823587759, 3823587858, 3823587888, 3823587936, 3823588078, 4576650759, 4576620663, 3823588370, 3823588613, 3823588638, 3823588661, 3823588710, 3823588804]","[[13357342120, 13357342121], [13357342121, 13357321496], [13357321496, 11178032838], [11178032838, 2960309144], [2960309144, 2960309145], [2960309145, 3819769990], [3819769990, 3823586772], [3823586772, 3819770024], [3819770024, 3823586821], [3823586821, 5279886140], [5279886140, 3823586890], [3823586890, 3819770060], [3819770060, 3819770062], [3819770062, 3819770064], [3819770064, 3819770067], [3819770067, 5279886141], [5279886141, 3823586999], [3823586999, 2960308646], [2960308646, 307924211], [307924211, 3823587261], [3823587261, 3823587543], [3823587543, 3823587717], [3823587717, 3823587759], [3823587759, 3823587858], [3823587858, 3823587888], [3823587888, 3823587936], [3823587936, 3823588078], [3823588078, 4576650759], [4576650759, 4576620663], [4576620663, 3823588370], [3823588370, 3823588613], [3823588613, 3823588638], [3823588638, 3823588661], [3823588661, 3823588710], [3823588710, 3823588804]]",36,35,1250.437,0,2,15.544,0,0.0,0,0.0,1,7.802,3,23.346,0.01867
od_240,연신내,6호선,126.920625,37.618636,pedestrian_support_point,장애인화장실,서울특별시 은평구 연서로 347,126.9284,37.6263,1093.015,11230505686,3823588804,20.028299588559467,50.98264538999231,PASS,od_240_baseline,baseline,"[11230505686, 11663495477, 13357321496, 11178032838, 2960309144, 2960309145, 3819769990, 3823586772, 3819770024, 3823586821, 5279886140, 3823586890, 3819770060, 3819770062, 3819770064, 3819770067, 5279886141, 3823586999, 2960308646, 307924211, 3823587261, 3823587543, 3823587717, 3823587759, 3823587858, 3823587888, 3823587936, 3823588078, 4576650759, 4576620663, 3823588370, 3823588613, 3823588638, 3823588661, 3823588710, 3823588804]","[[11230505686, 11663495477], [11663495477, 13357321496], [13357321496, 11178032838], [11178032838, 2960309144], [2960309144, 2960309145], [2960309145, 3819769990], [3819769990, 3823586772], [3823586772, 3819770024], [3819770024, 3823586821], [3823586821, 5279886140], [5279886140, 3823586890], [3823586890, 3819770060], [3819770060, 3819770062], [3819770062, 3819770064], [3819770064, 3819770067], [3819770067, 5279886141], [5279886141, 3823586999], [3823586999, 2960308646], [2960308646, 307924211], [307924211, 3823587261], [3823587261, 3823587543], [3823587543, 3823587717], [3823587717, 3823587759], [3823587759, 3823587858], [3823587858, 3823587888], [3823587888, 3823587936], [3823587936, 3823588078], [3823588078, 4576650759], [4576650759, 4576620663], [4576620663, 3823588370], [3823588370, 3823588613], [3823588613, 3823588638], [3823588638, 3823588661], [3823588661, 3823588710], [3823588710, 3823588804]]",36,35,1264.712,0,2,15.544,0,0.0,0,0.0,1,7.802,3,23.346,0.018459
od_2243,불광,3호선,126.92982,37.610553,mobility_facility,불광작은예수의집,서울특별시 은평구 연서로37길 21-5,126.9262,37.6234,1461.259,5930698997,3823587789,50.20980174135544,17.424348942416625,PASS,od_2243_baseline,baseline,"[5930698997, 11228575654, 11296481755, 3819768907, 3819768989, 11228574116, 11296481757, 11228575667, 11228575756, 2960309741, 11228574120, 11228574122, 11228574126, 8370552938, 3819769667, 3819769789, 3819769829, 3819769886, 8479080812, 3819768748, 3819769951, 356265927, 3819769971, 3819770000, 3819770031, 3819770052, 3819770060, 3819770062, 3819770064, 3819770067, 5279886141, 3823586999, 2960308646, 307924211, 3823587261, 3823587543, 3823587717, 3823587759, 3823587789]","[[5930698997, 11228575654], [11228575654, 11296481755], [11296481755, 3819768907], [3819768907, 3819768989], [3819768989, 11228574116], [11228574116, 11296481757], [11296481757, 11228575667], [11228575667, 11228575756], [11228575756, 2960309741], [2960309741, 11228574120], [11228574120, 11228574122], [11228574122, 11228574126], [11228574126, 8370552938], [8370552938, 3819769667], [3819769667, 3819769789], [3819769789, 3819769829], [3819769829, 3819769886], [3819769886, 8479080812], [8479080812, 3819768748], [3819768748, 3819769951], [3819769951, 356265927], [356265927, 3819769971], [3819769971, 3819770000], [3819770000, 3819770031], [3819770031, 3819770052], [3819770052, 3819770060], [3819770060, 3819770062], [3819770062, 3819770064], [3819770064, 3819770067], [3819770067, 5279886141], [5279886141, 3823586999], [3823586999, 2960308646], [2960308646, 307924211], [307924211, 3823587261], [3823587261, 3823587543], [3823587543, 3823587717], [3823587717, 3823587759], [3823587759, 3823587789]]",39,38,1727.634,0,2,15.544,0,0.0,0,0.0,1,7.802,3,23.346,0.013513
od_853,불광,6호선,126.92939,37.610873,mobility_facility,불광작은예수의집,서울특별시 은평구 연서로37길 21-5,126.9262,37.6234,1418.601,5930698997,3823587789,11.603222454866666,17.424348942416625,PASS,od_853_baseline,baseline,"[5930698997, 11228575654, 11296481755, 3819768907, 3819768989, 11228574116, 11296481757, 11228575667, 11228575756, 2960309741, 11228574120, 11228574122, 11228574126, 8370552938, 3819769667, 3819769789, 3819769829, 3819769886, 8479080812, 3819768748, 3819769951, 356265927, 3819769971, 3819770000, 3819770031, 3819770052, 3819770060, 3819770062, 3819770064, 3819770067, 5279886141, 3823586999, 2960308646, 307924211, 3823587261, 3823587543, 3823587717, 3823587759, 3823587789]","[[5930698997, 11228575654], [11228575654, 11296481755], [11296481755, 3819768907], [3819768907, 3819768989], [3819768989, 11228574116], [11228574116, 11296481757], [11296481757, 11228575667], [11228575667, 11228575756], [11228575756, 2960309741], [2960309741, 11228574120], [11228574120, 11228574122], [11228574122, 11228574126], [11228574126, 8370552938], [8370552938, 3819769667], [3819769667, 3819769789], [3819769789, 3819769829], [3819769829, 3819769886], [3819769886, 8479080812], [8479080812, 3819768748], [3819768748, 3819769951], [3819769951, 356265927], [356265927, 3819769971], [3819769971, 3819770000], [3819770000, 3819770031], [3819770031, 3819770052], [3819770052, 3819770060], [3819770060, 3819770062], [3819770062, 3819770064], [3819770064, 3819770067], [3819770067, 5279886141], [5279886141, 3823586999], [3823586999, 2960308646], [2960308646, 307924211], [307924211, 3823587261], [3823587261, 3823587543], [3823587543, 3823587717], [3823587717, 3823587759], [3823587759, 3823587789]]",39,38,1727.634,0,2,15.544,0,0.0,0,0.0,1,7.802,3,23.346,0.013513
od_1633,응암,6호선,126.915577,37.598605,pedestrian_support_point,장애인화장실,"서울특별시 은평구 은평로 204-4, 102동 (응암동, 거성리젠시)",126.9305,37.6006,1336.291,8735757178,11955692541,11.20363638320314,14.197521689613636,PASS,od_1633_baseline,baseline,"[8735757178, 8735757205, 414683392, 13360989730, 3811554546, 3811554553, 12991940436, 3811554556, 3811554558, 3811554560, 3811554562, 3811078662, 3811078663, 11688947040, 414686095, 11688947038, 3811327172, 2309932460, 3811327174, 4583440600, 2309932462, 3811327176, 414686099, 436867695, 436867696, 3811678459, 2309932440, 436867698, 3811678452, 3811678443, 11955692541]","[[8735757178, 8735757205], [8735757205, 414683392], [414683392, 13360989730], [13360989730, 3811554546], [3811554546, 3811554553], [3811554553, 12991940436], [12991940436, 3811554556], [3811554556, 3811554558], [3811554558, 3811554560], [3811554560, 3811554562], [3811554562, 3811078662], [3811078662, 3811078663], [3811078663, 11688947040], [11688947040, 414686095], [414686095, 11688947038], [11688947038, 3811327172], [3811327172, 2309932460], [2309932460, 3811327174], [3811327174, 4583440600], [4583440600, 2309932462], [2309932462, 3811327176], [3811327176, 414686099], [414686099, 436867695], [436867695, 436867696], [436867696, 3811678459], [3811678459, 2309932440], [2309932440, 436867698], [436867698, 3811678452], [3811678452, 3811678443], [3811678443, 11955692541]]",31,30,1473.898,0,0,0.0,0,0.0,0,0.0,1,23.011,1,23.011,0.015612
od_1037,불광,6호선,126.92939,37.610873,pedestrian_support_point,장애인화장실,"서울특별시 은평구 은평로 204-4, 102동 (응암동, 거성리젠시)",126.9305,37.6006,1144.396,5930698997,11955692541,11.603222454866666,14.197521689613636,PASS,od_1037_baseline,baseline,"[5930698997, 5281048352, 11984487711, 3811140119, 3811140083, 3811140074, 11984487712, 11984487713, 3811140059, 11204976949, 3811140018, 3811139986, 3811139983, 3811139978, 3811139920, 3811139919, 3811139747, 3811139741, 3811139724, 3811139707, 3811139688, 3811139686, 3811139673, 3811139668, 3811139659, 2309932438, 4580557573, 2309932442, 3811155098, 13734265011, 436867698, 3811678452, 3811678443, 11955692541]","[[5930698997, 5281048352], [5281048352, 11984487711], [11984487711, 3811140119], [3811140119, 3811140083], [3811140083, 3811140074], [3811140074, 11984487712], [11984487712, 11984487713], [11984487713, 3811140059], [3811140059, 11204976949], [11204976949, 3811140018], [3811140018, 3811139986], [3811139986, 3811139983], [3811139983, 3811139978], [3811139978, 3811139920], [3811139920, 3811139919], [3811139919, 3811139747], [3811139747, 3811139741], [3811139741, 3811139724], [3811139724, 3811139707], [3811139707, 3811139688], [3811139688, 3811139686], [3811139686, 3811139673], [3811139673, 3811139668], [3811139668, 3811139659], [3811139659, 2309932438], [2309932438, 4580557573], [4580557573, 2309932442], [2309932442, 3811155098], [3811155098, 13734265011], [13734265011, 436867698], [436867698, 3811678452], [3811678452, 3811678443], [3811678443, 11955692541]]",34,33,1528.888,0,0,0.0,0,0.0,0,0.0,1,23.011,1,23.011,0.015051
od_2420,불광,3호선,126.92982,37.610553,pedestrian_support_point,장애인화장실,"서울특별시 은평구 은평로 204-4, 102동 (응암동, 거성리젠시)",126.9305,37.6006,1106.305,5930698997,11955692541,50.20980174135544,14.197521689613636,PASS,od_2420_baseline,baseline,"[5930698997, 5281048352, 11984487711, 3811140119, 3811140083, 3811140074, 11984487712, 11984487713, 3811140059, 11204976949, 3811140018, 3811139986, 3811139983, 3811139978, 3811139920, 3811139919, 3811139747, 3811139741, 3811139724, 3811139707, 3811139688, 3811139686, 3811139673, 3811139668, 3811139659, 2309932438, 4580557573, 2309932442, 3811155098, 13734265011, 436867698, 3811678452, 3811678443, 11955692541]","[[5930698997, 5281048352], [5281048352, 11984487711], [11984487711, 3811140119], [3811140119, 3811140083], [3811140083, 3811140074], [3811140074, 11984487712], [11984487712, 11984487713], [11984487713, 3811140059], [3811140059, 11204976949], [11204976949, 3811140018], [3811140018, 3811139986], [3811139986, 3811139983], [3811139983, 3811139978], [3811139978, 3811139920], [3811139920, 3811139919], [3811139919, 3811139747], [3811139747, 3811139741], [3811139741, 3811139724], [3811139724, 3811139707], [3811139707, 3811139688], [3811139688, 3811139686], [3811139686, 3811139673], [3811139673, 3811139668], [3811139668, 3811139659], [3811139659, 2309932438], [2309932438, 4580557573], [4580557573, 2309932442], [2309932442, 3811155098], [3811155098, 13734265011], [13734265011, 436867698], [436867698, 3811678452], [3811678452, 3811678443], [3811678443, 11955692541]]",34,33,1528.888,0,0,0.0,0,0.0,0,0.0,1,23.011,1,23.011,0.015051
od_2303,불광,3호선,126.92982,37.610553,mobility_facility,사랑의집,서울특별시 은평구 역말로10길 30-1,126.9238,37.6092,552.346,5930698997,10968647958,50.20980174135544,25.219799857210795,PASS,od_2303_baseline,baseline,"[5930698997, 3819768872, 3819768795, 3819768770, 3819768734, 3819768760, 3819768736, 3819768695, 4580522737, 3819768592, 3819768560, 3819768571, 4580511489, 3819768548, 3819768539, 3819768522, 10968647958]","[[5930698997, 3819768872], [3819768872, 3819768795], [3819768795, 3819768770], [3819768770, 3819768734], [3819768734, 3819768760], [3819768760, 3819768736], [3819768736, 3819768695], [3819768695, 4580522737], [4580522737, 3819768592], [3819768592, 3819768560], [3819768560, 3819768571], [3819768571, 4580511489], [4580511489, 3819768548], [3819768548, 3819768539], [3819768539, 3819768522], [3819768522, 10968647958]]",17,16,627.642,0,0,0.0,0,0.0,0,0.0,2,22.641,2,22.641,0.036072
od_2217,불광,3호선,126.92982,37.610553,mobility_facility,리치공인중개사사무소,서울특별시 은평구 역말로10길 32,126.9239,37.6091,547.023,5930698997,10968647958,50.20980174135544,12.23768373696107,PASS,od_2217_baseline,baseline,"[5930698997, 3819768872, 3819768795, 3819768770, 3819768734, 3819768760, 3819768736, 3819768695, 4580522737, 3819768592, 3819768560, 3819768571, 4580511489, 3819768548, 3819768539, 3819768522, 10968647958]","[[5930698997, 3819768872], [3819768872, 3819768795], [3819768795, 3819768770], [3819768770, 3819768734], [3819768734, 3819768760], [3819768760, 3819768736], [3819768736, 3819768695], [3819768695, 4580522737], [4580522737, 3819768592], [3819768592, 3819768560], [3819768560, 3819768571], [3819768571, 4580511489], [4580511489, 3819768548], [3819768548, 3819768539], [3819768539, 3819768522], [3819768522, 10968647958]]",17,16,627.642,0,0,0.0,0,0.0,0,0.0,2,22.641,2,22.641,0.036072
od_915,불광,6호선,126.92939,37.610873,mobility_facility,사랑의집,서울특별시 은평구 역말로10길 30-1,126.9238,37.6092,527.345,5930698997,10968647958,11.603222454866666,25.219799857210795,PASS,od_915_baseline,baseline,"[5930698997, 3819768872, 3819768795, 3819768770, 3819768734, 3819768760, 3819768736, 3819768695, 4580522737, 3819768592, 3819768560, 3819768571, 4580511489, 3819768548, 3819768539, 3819768522, 10968647958]","[[5930698997, 3819768872], [3819768872, 3819768795], [3819768795, 3819768770], [3819768770, 3819768734], [3819768734, 3819768760], [3819768760, 3819768736], [3819768736, 3819768695], [3819768695, 4580522737], [4580522737, 3819768592], [3819768592, 3819768560], [3819768560, 3819768571], [3819768571, 4580511489], [4580511489, 3819768548], [3819768548, 3819768539], [3819768539, 3819768522], [3819768522, 10968647958]]",17,16,627.642,0,0,0.0,0,0.0,0,0.0,2,22.641,2,22.641,0.036072
od_826,불광,6호선,126.92939,37.610873,mobility_facility,리치공인중개사사무소,서울특별시 은평구 역말로10길 32,126.9239,37.6091,523.163,5930698997,10968647958,11.603222454866666,12.23768373696107,PASS,od_826_baseline,baseline,"[5930698997, 3819768872, 3819768795, 3819768770, 3819768734, 3819768760, 3819768736, 3819768695, 4580522737, 3819768592, 3819768560, 3819768571, 4580511489, 3819768548, 3819768539, 3819768522, 10968647958]","[[5930698997, 3819768872], [3819768872, 3819768795], [3819768795, 3819768770], [3819768770, 3819768734], [3819768734, 3819768760], [3819768760, 3819768736], [3819768736, 3819768695], [3819768695, 4580522737], [4580522737, 3819768592], [3819768592, 3819768560], [3819768560, 3819768571], [3819768571, 4580511489], [4580511489, 3819768548], [3819768548, 3819768539], [3819768539, 3819768522], [3819768522, 10968647958]]",17,16,627.642,0,0,0.0,0,0.0,0,0.0,2,22.641,2,22.641,0.036072
od_2182,불광,3호선,126.92982,37.610553,mobility_facility,경희부동산공인중개사사무소,서울특별시 은평구 서오릉로8길 22,126.9238,37.6088,566.032,5930698997,3004846056,50.20980174135544,12.14487729615712,PASS,od_2182_baseline,baseline,"[5930698997, 3819768872, 3819768795, 3819768770, 3819768734, 3819768760, 3819768736, 3819768695, 4580522737, 3819768592, 3819768560, 3819768571, 4580511489, 3819768548, 3819768539, 3819768522, 10968647958, 3004846056]","[[5930698997, 3819768872], [3819768872, 3819768795], [3819768795, 3819768770], [3819768770, 3819768734], [3819768734, 3819768760], [3819768760, 3819768736], [3819768736, 3819768695], [3819768695, 4580522737], [4580522737, 3819768592], [3819768592, 3819768560], [3819768560, 3819768571], [3819768571, 4580511489], [4580511489, 3819768548], [3819768548, 3819768539], [3819768539, 3819768522], [3819768522, 10968647958], [10968647958, 3004846056]]",18,17,652.162,0,0,0.0,0,0.0,0,0.0,2,22.641,2,22.641,0.034716
od_2345,불광,3호선,126.92982,37.610553,mobility_facility,메디알레소망공인중개사사무소,서울특별시 은평구 서오릉로8길 23,126.9238,37.609,558.79,5930698997,3004846056,50.20980174135544,12.20580599543036,PASS,od_2345_baseline,baseline,"[5930698997, 3819768872, 3819768795, 3819768770, 3819768734, 3819768760, 3819768736, 3819768695, 4580522737, 3819768592, 3819768560, 3819768571, 4580511489, 3819768548, 3819768539, 3819768522, 10968647958, 3004846056]","[[5930698997, 3819768872], [3819768872, 3819768795], [3819768795, 3819768770], [3819768770, 3819768734], [3819768734, 3819768760], [3819768760, 3819768736], [3819768736, 3819768695], [3819768695, 4580522737], [4580522737, 3819768592], [3819768592, 3819768560], [3819768560, 3819768571], [3819768571, 4580511489], [4580511489, 3819768548], [3819768548, 3819768539], [3819768539, 3819768522], [3819768522, 10968647958], [10968647958, 3004846056]]",18,17,652.162,0,0,0.0,0,0.0,0,0.0,2,22.641,2,22.641,0.034716
od_791,불광,6호선,126.92939,37.610873,mobility_facility,경희부동산공인중개사사무소,서울특별시 은평구 서오릉로8길 22,126.9238,37.6088,544.566,5930698997,3004846056,11.603222454866666,12.14487729615712,PASS,od_791_baseline,baseline,"[5930698997, 3819768872, 3819768795, 3819768770, 3819768734, 3819768760, 3819768736, 3819768695, 4580522737, 3819768592, 3819768560, 3819768571, 4580511489, 3819768548, 3819768539, 3819768522, 10968647958, 3004846056]","[[5930698997, 3819768872], [3819768872, 3819768795], [3819768795, 3819768770], [3819768770, 3819768734], [3819768734, 3819768760], [3819768760, 3819768736], [3819768736, 3819768695], [3819768695, 4580522737], [4580522737, 3819768592], [3819768592, 3819768560], [3819768560, 3819768571], [3819768571, 4580511489], [4580511489, 3819768548], [3819768548, 3819768539], [3819768539, 3819768522], [3819768522, 10968647958], [10968647958, 3004846056]]",18,17,652.162,0,0,0.0,0,0.0,0,0.0,2,22.641,2,22.641,0.034716
