od_id,station,station_line,facility_name,facility_source,facility_address,route_length_m,flood_feature_count_2022,flood_feature_count_2023,flood_feature_count_2024,flood_feature_count_2025,flood_feature_count_unique_total,flood_overlap_length_m_2022,flood_overlap_length_m_2023,flood_overlap_length_m_2024,flood_overlap_length_m_2025,flood_overlap_length_m_total,flood_overlap_ratio,node_sequence,edge_sequence
od_477,독바위,6호선,허브공인중개사사무소,mobility_facility,서울특별시 은평구 연서로 335,842.86,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,"[3824954278, 5281044431, 3819769960, 3824954348, 3279011105, 3824954514, 5281445624, 3823587215, 3823587293, 436862401, 436849329, 3823587658, 3823587739, 3823587767, 3823587783, 3823587796, 3823587831, 3823587844, 3823587889, 3823587941, 3823588067, 436849336, 5287443584]","[[3824954278, 5281044431], [5281044431, 3819769960], [3819769960, 3824954348], [3824954348, 3279011105], [3279011105, 3824954514], [3824954514, 5281445624], [5281445624, 3823587215], [3823587215, 3823587293], [3823587293, 436862401], [436862401, 436849329], [436849329, 3823587658], [3823587658, 3823587739], [3823587739, 3823587767], [3823587767, 3823587783], [3823587783, 3823587796], [3823587796, 3823587831], [3823587831, 3823587844], [3823587844, 3823587889], [3823587889, 3823587941], [3823587941, 3823588067], [3823588067, 436849336], [436849336, 5287443584]]"
od_728,독바위,6호선,지하철환기구,pedestrian_support_point,서울특별시 은평구 불광동  276-4,931.558,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,"[3824954278, 436849320, 307924229, 3824954088, 3819769661, 3824954063, 445329900, 436849314, 5281044434, 5281044436, 5281044435, 3819769307, 3279011087, 4580205446, 3819769163, 353195249, 436849310, 3279011082, 5281045189, 5281045187, 5281045188, 5281045186, 457819071]","[[3824954278, 436849320], [436849320, 307924229], [307924229, 3824954088], [3824954088, 3819769661], [3819769661, 3824954063], [3824954063, 445329900], [445329900, 436849314], [436849314, 5281044434], [5281044434, 5281044436], [5281044436, 5281044435], [5281044435, 3819769307], [3819769307, 3279011087], [3279011087, 4580205446], [4580205446, 3819769163], [3819769163, 353195249], [353195249, 436849310], [436849310, 3279011082], [3279011082, 5281045189], [5281045189, 5281045187], [5281045187, 5281045188], [5281045188, 5281045186], [5281045186, 457819071]]"
od_462,독바위,6호선,아이리스공인중개사사무소,mobility_facility,서울특별시 은평구 연서로 260,1140.455,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,"[3824954278, 436849320, 3819769881, 4580238966, 353195149, 10682086096, 10682086107, 10682086216, 10682086202, 10682086191, 10682085906, 3819770034, 3819770041, 3819770020, 3819770036, 3819770044, 5279886141, 3819770067, 3819770064, 3819770062, 3819770060, 3823586890, 5279886140, 3823586821]","[[3824954278, 436849320], [436849320, 3819769881], [3819769881, 4580238966], [4580238966, 353195149], [353195149, 10682086096], [10682086096, 10682086107], [10682086107, 10682086216], [10682086216, 10682086202], [10682086202, 10682086191], [10682086191, 10682085906], [10682085906, 3819770034], [3819770034, 3819770041], [3819770041, 3819770020], [3819770020, 3819770036], [3819770036, 3819770044], [3819770044, 5279886141], [5279886141, 3819770067], [3819770067, 3819770064], [3819770064, 3819770062], [3819770062, 3819770060], [3819770060, 3823586890], [3823586890, 5279886140], [5279886140, 3823586821]]"
od_443,독바위,6호선,태양공인중개사사무소,mobility_facility,서울특별시 은평구 연서로 260,1140.455,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,"[3824954278, 436849320, 3819769881, 4580238966, 353195149, 10682086096, 10682086107, 10682086216, 10682086202, 10682086191, 10682085906, 3819770034, 3819770041, 3819770020, 3819770036, 3819770044, 5279886141, 3819770067, 3819770064, 3819770062, 3819770060, 3823586890, 5279886140, 3823586821]","[[3824954278, 436849320], [436849320, 3819769881], [3819769881, 4580238966], [4580238966, 353195149], [353195149, 10682086096], [10682086096, 10682086107], [10682086107, 10682086216], [10682086216, 10682086202], [10682086202, 10682086191], [10682086191, 10682085906], [10682085906, 3819770034], [3819770034, 3819770041], [3819770041, 3819770020], [3819770020, 3819770036], [3819770036, 3819770044], [3819770044, 5279886141], [5279886141, 3819770067], [3819770067, 3819770064], [3819770064, 3819770062], [3819770062, 3819770060], [3819770060, 3823586890], [3823586890, 5279886140], [5279886140, 3823586821]]"
od_529,독바위,6호선,그린공인중개사사무소,mobility_facility,서울특별시 은평구 연서로33길 10,1102.063,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,"[3824954278, 436849320, 3819769881, 4580238966, 353195149, 10682086096, 10682086107, 10682086216, 10682086202, 10682086191, 10682085906, 3819770034, 3819770041, 3819770020, 3819770036, 3819770044, 5279886141, 3819770067, 3819770064, 3819770062, 3823586968, 307924224, 307924223]","[[3824954278, 436849320], [436849320, 3819769881], [3819769881, 4580238966], [4580238966, 353195149], [353195149, 10682086096], [10682086096, 10682086107], [10682086107, 10682086216], [10682086216, 10682086202], [10682086202, 10682086191], [10682086191, 10682085906], [10682085906, 3819770034], [3819770034, 3819770041], [3819770041, 3819770020], [3819770020, 3819770036], [3819770036, 3819770044], [3819770044, 5279886141], [5279886141, 3819770067], [3819770067, 3819770064], [3819770064, 3819770062], [3819770062, 3823586968], [3823586968, 307924224], [307924224, 307924223]]"
od_646,독바위,6호선,불광역9번출구.불광초등학교,pedestrian_support_point,서울특별시 은평구 통일로 712-2,905.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,"[3824954278, 436849320, 307924229, 3824954088, 3819769661, 3824954063, 445329900, 436849314, 5281044434, 5281044436, 5281044435, 3819769307, 3279011087, 4580205446, 3819769163, 353195249, 436849310, 3279011082, 5281045189, 5281045187, 5281045188, 5281045186]","[[3824954278, 436849320], [436849320, 307924229], [307924229, 3824954088], [3824954088, 3819769661], [3819769661, 3824954063], [3824954063, 445329900], [445329900, 436849314], [436849314, 5281044434], [5281044434, 5281044436], [5281044436, 5281044435], [5281044435, 3819769307], [3819769307, 3279011087], [3279011087, 4580205446], [4580205446, 3819769163], [3819769163, 353195249], [353195249, 436849310], [436849310, 3279011082], [3279011082, 5281045189], [5281045189, 5281045187], [5281045187, 5281045188], [5281045188, 5281045186]]"
od_495,독바위,6호선,왕돈까스&왕냉면,mobility_facility,서울특별시 은평구 연서로 262,1140.455,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,"[3824954278, 436849320, 3819769881, 4580238966, 353195149, 10682086096, 10682086107, 10682086216, 10682086202, 10682086191, 10682085906, 3819770034, 3819770041, 3819770020, 3819770036, 3819770044, 5279886141, 3819770067, 3819770064, 3819770062, 3819770060, 3823586890, 5279886140, 3823586821]","[[3824954278, 436849320], [436849320, 3819769881], [3819769881, 4580238966], [4580238966, 353195149], [353195149, 10682086096], [10682086096, 10682086107], [10682086107, 10682086216], [10682086216, 10682086202], [10682086202, 10682086191], [10682086191, 10682085906], [10682085906, 3819770034], [3819770034, 3819770041], [3819770041, 3819770020], [3819770020, 3819770036], [3819770036, 3819770044], [3819770044, 5279886141], [5279886141, 3819770067], [3819770067, 3819770064], [3819770064, 3819770062], [3819770062, 3819770060], [3819770060, 3823586890], [3823586890, 5279886140], [5279886140, 3823586821]]"
od_607,독바위,6호선,장애인화장실,pedestrian_support_point,서울특별시 은평구 통일로 742,1096.791,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,"[3824954278, 436849320, 307924229, 3824954088, 3819769661, 3824954063, 445329900, 436849314, 5281044434, 5281044436, 5281044435, 3819769307, 3279011087, 4580205446, 3819769163, 353195249, 436849310, 3279011082, 5281045189, 5281045187, 5281045188, 5281045186, 457819071, 11228575654, 5930698997, 3819768872, 11296481763, 3819768985]","[[3824954278, 436849320], [436849320, 307924229], [307924229, 3824954088], [3824954088, 3819769661], [3819769661, 3824954063], [3824954063, 445329900], [445329900, 436849314], [436849314, 5281044434], [5281044434, 5281044436], [5281044436, 5281044435], [5281044435, 3819769307], [3819769307, 3279011087], [3279011087, 4580205446], [4580205446, 3819769163], [3819769163, 353195249], [353195249, 436849310], [436849310, 3279011082], [3279011082, 5281045189], [5281045189, 5281045187], [5281045187, 5281045188], [5281045188, 5281045186], [5281045186, 457819071], [457819071, 11228575654], [11228575654, 5930698997], [5930698997, 3819768872], [3819768872, 11296481763], [11296481763, 3819768985]]"
od_505,독바위,6호선,불광작은예수의집,mobility_facility,서울특별시 은평구 연서로37길 21-5,997.023,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,"[3824954278, 5281044431, 3819769960, 3824954348, 3279011105, 3824954514, 5281445624, 10682009302, 10682009300, 10682009301, 3823587288, 3823587322, 3823587334, 3823587302, 3823587283, 3823587296, 3823587305, 3823587394, 3823587449, 3823587478, 3823587660, 3823587686, 3823587698, 3823587552, 3823587694, 3823587703, 3823587717, 3823587759, 3823587789]","[[3824954278, 5281044431], [5281044431, 3819769960], [3819769960, 3824954348], [3824954348, 3279011105], [3279011105, 3824954514], [3824954514, 5281445624], [5281445624, 10682009302], [10682009302, 10682009300], [10682009300, 10682009301], [10682009301, 3823587288], [3823587288, 3823587322], [3823587322, 3823587334], [3823587334, 3823587302], [3823587302, 3823587283], [3823587283, 3823587296], [3823587296, 3823587305], [3823587305, 3823587394], [3823587394, 3823587449], [3823587449, 3823587478], [3823587478, 3823587660], [3823587660, 3823587686], [3823587686, 3823587698], [3823587698, 3823587552], [3823587552, 3823587694], [3823587694, 3823587703], [3823587703, 3823587717], [3823587717, 3823587759], [3823587759, 3823587789]]"
od_537,독바위,6호선,스마일공인중개사사무소,mobility_facility,서울특별시 은평구 통일로78길 12-4,1005.41,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,"[3824954278, 436849320, 3819769881, 4580238966, 353195149, 10682086096, 10682086197, 10682085909, 10682086014, 10682086221, 10682086021, 10682086029, 10682086042, 10682009303, 3819769789, 3819769809, 4580162913, 3819769828, 3819769843]","[[3824954278, 436849320], [436849320, 3819769881], [3819769881, 4580238966], [4580238966, 353195149], [353195149, 10682086096], [10682086096, 10682086197], [10682086197, 10682085909], [10682085909, 10682086014], [10682086014, 10682086221], [10682086221, 10682086021], [10682086021, 10682086029], [10682086029, 10682086042], [10682086042, 10682009303], [10682009303, 3819769789], [3819769789, 3819769809], [3819769809, 4580162913], [4580162913, 3819769828], [3819769828, 3819769843]]"
od_448,독바위,6호선,사과나무공인중개사사무소,mobility_facility,서울특별시 은평구 연서로 267,1077.101,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,"[3824954278, 436849320, 3819769881, 4580238966, 353195149, 10682086096, 10682086107, 10682086216, 10682086202, 10682086191, 10682085906, 3819770034, 3819770041, 3819770020, 3819770036, 3819770044, 5279886141, 3819770067, 3819770064, 3819770062, 3819770060, 3823586890, 5279886140]","[[3824954278, 436849320], [436849320, 3819769881], [3819769881, 4580238966], [4580238966, 353195149], [353195149, 10682086096], [10682086096, 10682086107], [10682086107, 10682086216], [10682086216, 10682086202], [10682086202, 10682086191], [10682086191, 10682085906], [10682085906, 3819770034], [3819770034, 3819770041], [3819770041, 3819770020], [3819770020, 3819770036], [3819770036, 3819770044], [3819770044, 5279886141], [5279886141, 3819770067], [3819770067, 3819770064], [3819770064, 3819770062], [3819770062, 3819770060], [3819770060, 3823586890], [3823586890, 5279886140]]"
od_662,독바위,6호선,북한산대창센시티아파트,pedestrian_support_point,서울특별시 은평구 연서로 368,894.486,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,"[3824954278, 5281044431, 3819769960, 3824954348, 3279011105, 3824954514, 5281445624, 10682009302, 10682009300, 10682009301, 3823587288, 3823587322, 3823587334, 4578223157, 3823587753, 3823587925, 3823588068, 3823588115, 436862217]","[[3824954278, 5281044431], [5281044431, 3819769960], [3819769960, 3824954348], [3824954348, 3279011105], [3279011105, 3824954514], [3824954514, 5281445624], [5281445624, 10682009302], [10682009302, 10682009300], [10682009300, 10682009301], [10682009301, 3823587288], [3823587288, 3823587322], [3823587322, 3823587334], [3823587334, 4578223157], [4578223157, 3823587753], [3823587753, 3823587925], [3823587925, 3823588068], [3823588068, 3823588115], [3823588115, 436862217]]"
od_459,독바위,6호선,다은보호작업장,mobility_facility,서울특별시 은평구 통일로71길 8,1138.639,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,"[3824954278, 436849320, 3819769881, 4580238966, 353195149, 10682086096, 10682086197, 10682086286, 10682086162, 10682086114, 10682086075, 10682086342, 10682085987, 10682086049, 10682085912, 8370552966, 8370553057, 8370552950, 8370552943, 8370552942, 8370552973, 11228574122, 11228574120, 2960309741, 436862068, 11228575749, 3819769225]","[[3824954278, 436849320], [436849320, 3819769881], [3819769881, 4580238966], [4580238966, 353195149], [353195149, 10682086096], [10682086096, 10682086197], [10682086197, 10682086286], [10682086286, 10682086162], [10682086162, 10682086114], [10682086114, 10682086075], [10682086075, 10682086342], [10682086342, 10682085987], [10682085987, 10682086049], [10682086049, 10682085912], [10682085912, 8370552966], [8370552966, 8370553057], [8370553057, 8370552950], [8370552950, 8370552943], [8370552943, 8370552942], [8370552942, 8370552973], [8370552973, 11228574122], [11228574122, 11228574120], [11228574120, 2960309741], [2960309741, 436862068], [436862068, 11228575749], [11228575749, 3819769225]]"
od_735,독바위,6호선,불광초등학교,pedestrian_support_point,서울특별시 은평구 불광동  275-3,876.21,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,"[3824954278, 436849320, 307924229, 3824954088, 3819769661, 3824954063, 445329900, 436849314, 5281044434, 5281044436, 5281044435, 3819769307, 3279011087, 4580205446, 3819769163, 353195249, 436849310, 3279011082, 5281045189, 5281045187, 5281045188]","[[3824954278, 436849320], [436849320, 307924229], [307924229, 3824954088], [3824954088, 3819769661], [3819769661, 3824954063], [3824954063, 445329900], [445329900, 436849314], [436849314, 5281044434], [5281044434, 5281044436], [5281044436, 5281044435], [5281044435, 3819769307], [3819769307, 3279011087], [3279011087, 4580205446], [4580205446, 3819769163], [3819769163, 353195249], [353195249, 436849310], [436849310, 3279011082], [3279011082, 5281045189], [5281045189, 5281045187], [5281045187, 5281045188]]"
od_452,독바위,6호선,상지공인중개사사무소,mobility_facility,서울특별시 은평구 연서로33길 4-1,1052.639,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,"[3824954278, 436849320, 3819769881, 4580238966, 353195149, 10682086096, 10682086107, 10682086216, 10682086202, 10682086191, 10682085906, 3819770034, 3819770041, 3819770020, 3819770036, 3819770044, 5279886141, 3819770067, 3819770064, 3819770062, 3823586968]","[[3824954278, 436849320], [436849320, 3819769881], [3819769881, 4580238966], [4580238966, 353195149], [353195149, 10682086096], [10682086096, 10682086107], [10682086107, 10682086216], [10682086216, 10682086202], [10682086202, 10682086191], [10682086191, 10682085906], [10682085906, 3819770034], [3819770034, 3819770041], [3819770041, 3819770020], [3819770020, 3819770036], [3819770036, 3819770044], [3819770044, 5279886141], [5279886141, 3819770067], [3819770067, 3819770064], [3819770064, 3819770062], [3819770062, 3823586968]]"
od_467,독바위,6호선,연신내영웅공인중개사사무소,mobility_facility,서울특별시 은평구 연서로 271,1071.701,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,"[3824954278, 436849320, 3819769881, 4580238966, 353195149, 10682086096, 10682086107, 10682086216, 10682086202, 10682086191, 10682085906, 3819770034, 3819770041, 3819770020, 3819770036, 3819770044, 5279886141, 3819770067, 3819770064, 3819770062, 3819770060, 3823586890, 3823586932]","[[3824954278, 436849320], [436849320, 3819769881], [3819769881, 4580238966], [4580238966, 353195149], [353195149, 10682086096], [10682086096, 10682086107], [10682086107, 10682086216], [10682086216, 10682086202], [10682086202, 10682086191], [10682086191, 10682085906], [10682085906, 3819770034], [3819770034, 3819770041], [3819770041, 3819770020], [3819770020, 3819770036], [3819770036, 3819770044], [3819770044, 5279886141], [5279886141, 3819770067], [3819770067, 3819770064], [3819770064, 3819770062], [3819770062, 3819770060], [3819770060, 3823586890], [3823586890, 3823586932]]"
od_508,독바위,6호선,장원축산고기마트,mobility_facility,서울특별시 은평구 연서로 325,865.027,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,"[3824954278, 5281044431, 3819769960, 3824954348, 3279011105, 3824954514, 5281445624, 10682009302, 10682009300, 10682009301, 3823587288, 3823587322, 3823587334, 4578223157, 3823587753, 3823587925, 3823588068, 3823588115]","[[3824954278, 5281044431], [5281044431, 3819769960], [3819769960, 3824954348], [3824954348, 3279011105], [3279011105, 3824954514], [3824954514, 5281445624], [5281445624, 10682009302], [10682009302, 10682009300], [10682009300, 10682009301], [10682009301, 3823587288], [3823587288, 3823587322], [3823587322, 3823587334], [3823587334, 4578223157], [4578223157, 3823587753], [3823587753, 3823587925], [3823587925, 3823588068], [3823588068, 3823588115]]"
od_694,독바위,6호선,맨홀,pedestrian_support_point,서울특별시 은평구 불광로 179-6,766.914,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,"[3824954278, 5281044431, 3819769960, 3824954348, 3279011105, 3824954514, 5281445624, 3823587215, 3823587293, 436862401, 436849329, 3823587658, 3823587739, 3823587767, 3823587783, 3823587796, 3823587831, 3823587844, 3823587889, 3823587941, 3823588067, 436849336]","[[3824954278, 5281044431], [5281044431, 3819769960], [3819769960, 3824954348], [3824954348, 3279011105], [3279011105, 3824954514], [3824954514, 5281445624], [5281445624, 3823587215], [3823587215, 3823587293], [3823587293, 436862401], [436862401, 436849329], [436849329, 3823587658], [3823587658, 3823587739], [3823587739, 3823587767], [3823587767, 3823587783], [3823587783, 3823587796], [3823587796, 3823587831], [3823587831, 3823587844], [3823587844, 3823587889], [3823587889, 3823587941], [3823587941, 3823588067], [3823588067, 436849336]]"
od_454,독바위,6호선,명성부동산공인중개사사무소,mobility_facility,서울특별시 은평구 연서로32길 18,950.131,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,"[3824954278, 436849320, 3819769881, 4580238966, 353195149, 10682086096, 10682086107, 10682086216, 10682086202, 10682086352, 10682086048, 10682085948, 3819769909, 3819769910, 3819769897, 3819769925, 3819769895, 3819769956, 356265790, 8479080812, 3819768748, 3819769951, 356265927]","[[3824954278, 436849320], [436849320, 3819769881], [3819769881, 4580238966], [4580238966, 353195149], [353195149, 10682086096], [10682086096, 10682086107], [10682086107, 10682086216], [10682086216, 10682086202], [10682086202, 10682086352], [10682086352, 10682086048], [10682086048, 10682085948], [10682085948, 3819769909], [3819769909, 3819769910], [3819769910, 3819769897], [3819769897, 3819769925], [3819769925, 3819769895], [3819769895, 3819769956], [3819769956, 356265790], [356265790, 8479080812], [8479080812, 3819768748], [3819768748, 3819769951], [3819769951, 356265927]]"
od_434,독바위,6호선,뉴태양공인중개사사무소,mobility_facility,서울특별시 은평구 통일로 796,1050.806,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,"[3824954278, 436849320, 3819769881, 4580238966, 353195149, 10682086096, 10682086197, 10682085909, 10682086014, 10682086221, 10682086021, 10682086029, 10682086042, 10682009303, 3819769789, 3819769667, 8370552938, 11228574126]","[[3824954278, 436849320], [436849320, 3819769881], [3819769881, 4580238966], [4580238966, 353195149], [353195149, 10682086096], [10682086096, 10682086197], [10682086197, 10682085909], [10682085909, 10682086014], [10682086014, 10682086221], [10682086221, 10682086021], [10682086021, 10682086029], [10682086029, 10682086042], [10682086042, 10682009303], [10682009303, 3819769789], [3819769789, 3819769667], [3819769667, 8370552938], [8370552938, 11228574126]]"
od_463,독바위,6호선,퍼펙트공인중개사사무소,mobility_facility,서울특별시 은평구 연서로32길 13,998.588,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,"[3824954278, 436849320, 3819769881, 4580238966, 353195149, 10682086096, 10682086107, 10682086216, 10682086202, 10682086352, 10682086048, 10682085948, 3819769909, 3819769910, 3819769897, 3819769925, 3819769895, 3819769956, 356265790, 8479080812, 3819768748, 3819769951, 356265927, 3819769971, 3819770000]","[[3824954278, 436849320], [436849320, 3819769881], [3819769881, 4580238966], [4580238966, 353195149], [353195149, 10682086096], [10682086096, 10682086107], [10682086107, 10682086216], [10682086216, 10682086202], [10682086202, 10682086352], [10682086352, 10682086048], [10682086048, 10682085948], [10682085948, 3819769909], [3819769909, 3819769910], [3819769910, 3819769897], [3819769897, 3819769925], [3819769925, 3819769895], [3819769895, 3819769956], [3819769956, 356265790], [356265790, 8479080812], [8479080812, 3819768748], [3819768748, 3819769951], [3819769951, 356265927], [356265927, 3819769971], [3819769971, 3819770000]]"
od_465,독바위,6호선,청여울공인중개사사무소,mobility_facility,"서울특별시 은평구 통일로 767, 101동 (대조동, 베르디움STAY1)",1138.639,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,"[3824954278, 436849320, 3819769881, 4580238966, 353195149, 10682086096, 10682086197, 10682086286, 10682086162, 10682086114, 10682086075, 10682086342, 10682085987, 10682086049, 10682085912, 8370552966, 8370553057, 8370552950, 8370552943, 8370552942, 8370552973, 11228574122, 11228574120, 2960309741, 436862068, 11228575749, 3819769225]","[[3824954278, 436849320], [436849320, 3819769881], [3819769881, 4580238966], [4580238966, 353195149], [353195149, 10682086096], [10682086096, 10682086197], [10682086197, 10682086286], [10682086286, 10682086162], [10682086162, 10682086114], [10682086114, 10682086075], [10682086075, 10682086342], [10682086342, 10682085987], [10682085987, 10682086049], [10682086049, 10682085912], [10682085912, 8370552966], [8370552966, 8370553057], [8370553057, 8370552950], [8370552950, 8370552943], [8370552943, 8370552942], [8370552942, 8370552973], [8370552973, 11228574122], [11228574122, 11228574120], [11228574120, 2960309741], [2960309741, 436862068], [436862068, 11228575749], [11228575749, 3819769225]]"
od_573,독바위,6호선,빗물받이,pedestrian_support_point,서울특별시 은평구 불광로 179-6,766.914,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,"[3824954278, 5281044431, 3819769960, 3824954348, 3279011105, 3824954514, 5281445624, 3823587215, 3823587293, 436862401, 436849329, 3823587658, 3823587739, 3823587767, 3823587783, 3823587796, 3823587831, 3823587844, 3823587889, 3823587941, 3823588067, 436849336]","[[3824954278, 5281044431], [5281044431, 3819769960], [3819769960, 3824954348], [3824954348, 3279011105], [3279011105, 3824954514], [3824954514, 5281445624], [5281445624, 3823587215], [3823587215, 3823587293], [3823587293, 436862401], [436862401, 436849329], [436849329, 3823587658], [3823587658, 3823587739], [3823587739, 3823587767], [3823587767, 3823587783], [3823587783, 3823587796], [3823587796, 3823587831], [3823587831, 3823587844], [3823587844, 3823587889], [3823587889, 3823587941], [3823587941, 3823588067], [3823588067, 436849336]]"
od_551,독바위,6호선,하나로약국,mobility_facility,서울특별시 은평구 연서로 277-1,950.615,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,"[3824954278, 436849320, 3819769881, 4580238966, 353195149, 10682086096, 10682086107, 10682086216, 10682086202, 10682086191, 10682085906, 3819770034, 3819770041, 3819770020, 3819770036, 3819770044, 5279886141, 3819770067]","[[3824954278, 436849320], [436849320, 3819769881], [3819769881, 4580238966], [4580238966, 353195149], [353195149, 10682086096], [10682086096, 10682086107], [10682086107, 10682086216], [10682086216, 10682086202], [10682086202, 10682086191], [10682086191, 10682085906], [10682085906, 3819770034], [3819770034, 3819770041], [3819770041, 3819770020], [3819770020, 3819770036], [3819770036, 3819770044], [3819770044, 5279886141], [5279886141, 3819770067]]"
od_533,독바위,6호선,현대공인중개사사무소,mobility_facility,서울특별시 은평구 불광로2길 10,852.442,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,"[3824954278, 436849320, 307924229, 3824954088, 3819769661, 3824954063, 445329900, 436849314, 5281044434, 5281044436, 5281044435, 3819769307, 3279011087, 4580205446, 3819769163, 353195249, 436849310, 3824953868, 3824953864, 3824953850]","[[3824954278, 436849320], [436849320, 307924229], [307924229, 3824954088], [3824954088, 3819769661], [3819769661, 3824954063], [3824954063, 445329900], [445329900, 436849314], [436849314, 5281044434], [5281044434, 5281044436], [5281044436, 5281044435], [5281044435, 3819769307], [3819769307, 3279011087], [3279011087, 4580205446], [4580205446, 3819769163], [3819769163, 353195249], [353195249, 436849310], [436849310, 3824953868], [3824953868, 3824953864], [3824953864, 3824953850]]"
od_577,독바위,6호선,빗물받이,pedestrian_support_point,서울특별시 은평구 불광로 179-6,725.592,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,"[3824954278, 5281044431, 3819769960, 3824954348, 3279011105, 3824954514, 5281445624, 3823587215, 3823587293, 436862401, 436849329, 3823587658, 3823587739, 3823587767, 3823587783, 3823587796, 3823587831, 3823587844, 3823587889, 3823587941, 3823588067]","[[3824954278, 5281044431], [5281044431, 3819769960], [3819769960, 3824954348], [3824954348, 3279011105], [3279011105, 3824954514], [3824954514, 5281445624], [5281445624, 3823587215], [3823587215, 3823587293], [3823587293, 436862401], [436862401, 436849329], [436849329, 3823587658], [3823587658, 3823587739], [3823587739, 3823587767], [3823587767, 3823587783], [3823587783, 3823587796], [3823587796, 3823587831], [3823587831, 3823587844], [3823587844, 3823587889], [3823587889, 3823587941], [3823587941, 3823588067]]"
od_531,독바위,6호선,퍼스트공인중개사사무소,mobility_facility,서울특별시 은평구 연서로35길 6,988.67,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,"[3824954278, 5281044431, 3819769960, 3824954348, 3279011105, 3824954514, 5281445624, 10682009302, 10682009300, 10682009301, 3823587288, 3823587235, 3823587223, 3823587183, 3823587174, 3823587072, 3823587034, 437007224, 5279886144, 5279886142, 3823587009, 3823587011, 3823587017, 3823587020, 2960308565, 3823587019, 2960308646, 307924211, 2930525549]","[[3824954278, 5281044431], [5281044431, 3819769960], [3819769960, 3824954348], [3824954348, 3279011105], [3279011105, 3824954514], [3824954514, 5281445624], [5281445624, 10682009302], [10682009302, 10682009300], [10682009300, 10682009301], [10682009301, 3823587288], [3823587288, 3823587235], [3823587235, 3823587223], [3823587223, 3823587183], [3823587183, 3823587174], [3823587174, 3823587072], [3823587072, 3823587034], [3823587034, 437007224], [437007224, 5279886144], [5279886144, 5279886142], [5279886142, 3823587009], [3823587009, 3823587011], [3823587011, 3823587017], [3823587017, 3823587020], [3823587020, 2960308565], [2960308565, 3823587019], [3823587019, 2960308646], [2960308646, 307924211], [307924211, 2930525549]]"
od_453,독바위,6호선,에이스공인중개사사무소,mobility_facility,서울특별시 은평구 불광로2길 6-2,799.672,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,"[3824954278, 436849320, 307924229, 3824954088, 3819769661, 3824954063, 445329900, 436849314, 5281044434, 5281044436, 5281044435, 3819769307, 3279011087, 4580205446, 3819769163, 353195249, 436849310, 3824953868, 3824953864]","[[3824954278, 436849320], [436849320, 307924229], [307924229, 3824954088], [3824954088, 3819769661], [3819769661, 3824954063], [3824954063, 445329900], [445329900, 436849314], [436849314, 5281044434], [5281044434, 5281044436], [5281044436, 5281044435], [5281044435, 3819769307], [3819769307, 3279011087], [3279011087, 4580205446], [4580205446, 3819769163], [3819769163, 353195249], [353195249, 436849310], [436849310, 3824953868], [3824953868, 3824953864]]"
