od_id,station,station_line,station_lon,station_lat,facility_source,facility_name,facility_address,facility_lon,facility_lat,straight_line_distance_m,geometry,station_node,facility_node,station_snap_distance_m,facility_snap_distance_m,snap_status
od_2243,불광,3호선,126.92982,37.610553,mobility_facility,불광작은예수의집,서울특별시 은평구 연서로37길 21-5,126.9262,37.6234,1461.259,POINT (126.9262 37.6234),5930698997,3823587789,50.209801741355435,17.424348942416625,PASS
od_1259,불광,6호선,126.92939,37.610873,pedestrian_support_point,갈현제2동주민센터,서울특별시 은평구 갈현동  502-6,126.9159,37.6185,1461.214,POINT (126.9159 37.6185),5930698997,3823586667,11.603222454866666,18.662940327117862,PASS
od_1152,불광,6호선,126.92939,37.610873,pedestrian_support_point,맨홀,서울특별시 은평구 갈현동  459-1,126.916,37.6186,1460.516,POINT (126.916 37.6186),5930698997,3823586730,11.603222454866666,27.318371700213756,PASS
od_2343,불광,3호선,126.92982,37.610553,mobility_facility,역촌동주민센터,서울특별시 은평구 연서로 59,126.9152,37.6044,1460.433,POINT (126.9152 37.6044),5930698997,10789210647,50.209801741355435,38.26104260520466,PASS
od_2609,불광,3호선,126.92982,37.610553,pedestrian_support_point,역촌동주민센터,서울특별시 은평구 연서로 59,126.9152,37.6044,1460.433,POINT (126.9152 37.6044),5930698997,10789210647,50.209801741355435,38.26104260520466,PASS
od_2632,불광,3호선,126.92982,37.610553,pedestrian_support_point,역촌동주민센터,서울특별시 은평구 연서로 59,126.9152,37.6044,1460.433,POINT (126.9152 37.6044),5930698997,10789210647,50.209801741355435,38.26104260520466,PASS
od_2411,불광,3호선,126.92982,37.610553,pedestrian_support_point,장애인화장실,서울특별시 은평구 연서로 59,126.9152,37.6044,1460.433,POINT (126.9152 37.6044),5930698997,10789210647,50.209801741355435,38.26104260520466,PASS
od_2412,불광,3호선,126.92982,37.610553,pedestrian_support_point,장애인화장실,서울특별시 은평구 연서로 59,126.9152,37.6044,1460.433,POINT (126.9152 37.6044),5930698997,10789210647,50.209801741355435,38.26104260520466,PASS
od_281,연신내,6호선,126.920625,37.618636,pedestrian_support_point,역말사거리,서울특별시 은평구 역촌동  45-36,126.9156,37.6061,1460.387,POINT (126.9156 37.6061),11230505686,10789210638,20.028299588559467,10.319645312739826,PASS
od_1248,불광,6호선,126.92939,37.610873,pedestrian_support_point,빗물받이,서울특별시 은평구 연서로27길 26,126.9162,37.6188,1459.531,POINT (126.9162 37.6188),5930698997,3823586730,11.603222454866666,10.215858999896263,PASS
od_1043,불광,6호선,126.92939,37.610873,pedestrian_support_point,장애인화장실,서울특별시 은평구 연서로29길 31,126.9167,37.6193,1459.481,POINT (126.9167 37.6193),5930698997,3823586784,11.603222454866666,63.559164224240256,PASS
od_1418,응암,6호선,126.915577,37.598605,mobility_facility,라브리지헤어살롱,서울특별시 은평구 서오릉로 134-30,126.9181,37.6116,1459.408,POINT (126.9181 37.6116),8735757178,3819768900,11.20363638320314,21.00248417183239,PASS
od_2452,불광,3호선,126.92982,37.610553,pedestrian_support_point,북한산대창센시티아파트,서울특별시 은평구 불광동  172-18,126.9299,37.6237,1459.193,POINT (126.9299 37.6237),5930698997,3823587831,50.209801741355435,2.7925222424313016,PASS
od_2626,불광,3호선,126.92982,37.610553,pedestrian_support_point,빗물받이,서울특별시 은평구 불광로 179-6,126.9299,37.6237,1459.193,POINT (126.9299 37.6237),5930698997,3823587831,50.209801741355435,2.7925222424313016,PASS
od_2651,불광,3호선,126.92982,37.610553,pedestrian_support_point,빗물받이,서울특별시 은평구 불광로 179-6,126.9299,37.6237,1459.193,POINT (126.9299 37.6237),5930698997,3823587831,50.209801741355435,2.7925222424313016,PASS
od_2276,불광,3호선,126.92982,37.610553,mobility_facility,장철민공인중개사사무소,서울특별시 은평구 통일로82길 15,126.9203,37.6213,1459.188,POINT (126.9203 37.6213),5930698997,3823587053,50.209801741355435,22.270456497501844,PASS
od_2521,불광,3호선,126.92982,37.610553,pedestrian_support_point,맨홀,서울특별시 은평구 역촌동  64-38,126.9155,37.604,1458.694,POINT (126.9155 37.604),5930698997,10789210647,50.209801741355435,14.143037135055984,PASS
od_942,불광,6호선,126.92939,37.610873,mobility_facility,금호부동산,"서울특별시 은평구 응암로 318, 101동 (응암동, 응암동금호아파트)",126.9218,37.5992,1458.662,POINT (126.9218 37.5992),5930698997,11688945311,11.603222454866666,4.7280109508406385,PASS
od_1329,응암,6호선,126.915577,37.598605,mobility_facility,의자1,서울특별시 은평구 은평터널로7길 48,126.9007,37.5929,1458.447,POINT (126.9007 37.5929),8735757178,11729856050,11.20363638320314,27.075038519796927,PASS
od_2775,연신내,3호선,126.921038,37.619229,mobility_facility,이혜정헤어라인,서울특별시 은평구 진흥로12가길 25,126.9294,37.6079,1458.123,POINT (126.9294 37.6079),13357342120,4580539387,32.16422242836125,16.523030255681032,PASS
od_2791,연신내,3호선,126.921038,37.619229,mobility_facility,이혜정헤어라인,서울특별시 은평구 진흥로12가길 25,126.9294,37.6079,1458.123,POINT (126.9294 37.6079),13357342120,4580539387,32.16422242836125,16.523030255681032,PASS
od_2748,연신내,3호선,126.921038,37.619229,mobility_facility,프리롤,서울특별시 은평구 진흥로 201,126.9317,37.6092,1457.795,POINT (126.9317 37.6092),13357342120,11204976893,32.16422242836125,18.599495085750153,PASS
od_2427,불광,3호선,126.92982,37.610553,pedestrian_support_point,장애인화장실,서울특별시 은평구 통일로 873,126.9195,37.6208,1457.274,POINT (126.9195 37.6208),5930698997,4580091946,50.209801741355435,30.800661070172836,PASS
od_992,불광,6호선,126.92939,37.610873,pedestrian_support_point,빗물받이,서울특별시 은평구 불광로 179-6,126.9297,37.624,1457.214,POINT (126.9297 37.624),5930698997,3823587889,11.603222454866666,9.693311760326324,PASS
od_441,독바위,6호선,126.933031,37.618456,mobility_facility,부동산친구공인중개사사무소,서울특별시 은평구 통일로87길 17,126.9177,37.6233,1456.335,POINT (126.9177 37.6233),3824954278,353194381,2.93341759236071,13.809131288868306,PASS
od_442,독바위,6호선,126.933031,37.618456,mobility_facility,연리지부동산공인중개사사무소,서울특별시 은평구 통일로87길 17,126.9177,37.6233,1456.335,POINT (126.9177 37.6233),3824954278,353194381,2.93341759236071,13.809131288868306,PASS
od_1136,불광,6호선,126.92939,37.610873,pedestrian_support_point,맨홀,서울특별시 은평구 역촌동  64-38,126.9155,37.6038,1456.192,POINT (126.9155 37.6038),5930698997,10789210649,11.603222454866666,2.4977257735460636,PASS
od_1326,응암,6호선,126.915577,37.598605,mobility_facility,의자5,서울특별시 은평구 신사동 산 93-12,126.9005,37.5933,1455.861,POINT (126.9005 37.5933),8735757178,11729856050,11.20363638320314,62.20368003821549,PASS
od_393,연신내,6호선,126.920625,37.618636,pedestrian_support_point,쉘터형 택시 승차대,서울특별시 은평구 역촌동  17-55,126.9224,37.6056,1455.318,POINT (126.9224 37.6056),11230505686,436867927,20.028299588559467,16.43398612932405,PASS
od_2980,연신내,3호선,126.921038,37.619229,pedestrian_support_point,맨홀,서울특별시 은평구 연서로9길 5-5,126.9151,37.607,1455.024,POINT (126.9151 37.607),13357342120,10789210633,32.16422242836125,24.834861458125534,PASS
od_862,불광,6호선,126.92939,37.610873,mobility_facility,인간미 헤어,서울특별시 은평구 진흥로1길 4,126.919,37.6007,1454.837,POINT (126.919 37.6007),5930698997,10678122610,11.603222454866666,21.00478087606158,PASS
od_1332,응암,6호선,126.915577,37.598605,mobility_facility,쉼터2,서울특별시 은평구 은평터널로7길 39-17,126.901,37.5925,1454.77,POINT (126.901 37.5925),8735757178,11729856050,11.20363638320314,45.67198536031548,PASS
od_990,불광,6호선,126.92939,37.610873,pedestrian_support_point,빗물받이,서울특별시 은평구 역촌동  45-42,126.9142,37.6058,1454.63,POINT (126.9142 37.6058),5930698997,3820984281,11.603222454866666,11.969549005170151,PASS
od_560,독바위,6호선,126.933031,37.618456,mobility_facility,구립갈현노인복지관,서울특별시 은평구 통일로89길 12-6,126.9187,37.6249,1453.334,POINT (126.9187 37.6249),3824954278,3823588213,2.93341759236071,14.684954679387907,PASS
od_1915,녹번,3호선,126.935756,37.600927,mobility_facility,거장공인중개사사무소,서울특별시 은평구 진흥로 35,126.9193,37.6008,1453.239,POINT (126.9193 37.6008),436867704,10678122590,5.477178362551235,22.482119606318296,PASS
od_223,연신내,6호선,126.920625,37.618636,pedestrian_support_point,장애인화장실,서울특별시 은평구 서오릉로 47,126.9231,37.6057,1452.291,POINT (126.9231 37.6057),11230505686,10678122647,20.028299588559467,25.45355064426953,PASS
od_2252,불광,3호선,126.92982,37.610553,mobility_facility,인간미 헤어,서울특별시 은평구 진흥로1길 4,126.919,37.6007,1452.145,POINT (126.919 37.6007),5930698997,10678122610,50.209801741355435,21.00478087606158,PASS
od_482,독바위,6호선,126.933031,37.618456,mobility_facility,원탑(래미안단지내)공인중개사사무소,서울특별시 은평구 통일로 630,126.9353,37.6055,1451.864,POINT (126.9353 37.6055),3824954278,11207547674,2.93341759236071,22.18544416807933,PASS
od_1444,응암,6호선,126.915577,37.598605,mobility_facility,28. 대주아파트,서울특별시 은평구 응암동  761-9,126.9229,37.5869,1451.205,POINT (126.9229 37.5869),8735757178,7443932734,11.20363638320314,49.26123230820569,PASS
od_313,연신내,6호선,126.920625,37.618636,pedestrian_support_point,맨홀,서울특별시 은평구 진흥로 192,126.9313,37.6087,1450.678,POINT (126.9313 37.6087),11230505686,11178032846,20.028299588559467,4.908142702803897,PASS
od_2297,불광,3호선,126.92982,37.610553,mobility_facility,정보부동산중개인사무소,서울특별시 은평구 통일로 581-2,126.937,37.5988,1450.368,POINT (126.937 37.5988),5930698997,3811678114,50.209801741355435,29.286734448860155,PASS
od_2286,불광,3호선,126.92982,37.610553,mobility_facility,청수공인중개사사무소,서울특별시 은평구 통일로 581-2,126.937,37.5988,1450.368,POINT (126.937 37.5988),5930698997,3811678114,50.209801741355435,29.286734448860155,PASS
od_2945,연신내,3호선,126.921038,37.619229,pedestrian_support_point,맨홀,서울특별시 은평구 대조동  15-178,126.9311,37.6089,1450.336,POINT (126.9311 37.6089),13357342120,10678122761,32.16422242836125,7.19333684068632,PASS
od_553,독바위,6호선,126.933031,37.618456,mobility_facility,만포면옥,서울특별시 은평구 연서로 171,126.9175,37.6142,1450.287,POINT (126.9175 37.6142),3824954278,13734502231,2.93341759236071,11.412836264443412,PASS
od_2419,불광,3호선,126.92982,37.610553,pedestrian_support_point,장애인화장실,서울특별시 은평구 갈현로14길 32,126.9141,37.6068,1449.186,POINT (126.9141 37.6068),5930698997,3820984134,50.209801741355435,27.759040185976865,PASS
od_1647,응암,6호선,126.915577,37.598605,pedestrian_support_point,구산,서울특별시 은평구 연서로 143,126.9171,37.6116,1448.559,POINT (126.9171 37.6116),8735757178,10678122461,11.20363638320314,3.680887247345679,PASS
od_2108,녹번,3호선,126.935756,37.600927,pedestrian_support_point,맨홀,"서울특별시 은평구 응암로30길 16, 102동 (응암동, 백련산에스케이뷰아이파크)",126.9217,37.5942,1448.532,POINT (126.9217 37.5942),436867704,9764159803,5.477178362551235,26.03280413129449,PASS
od_1999,녹번,3호선,126.935756,37.600927,pedestrian_support_point,빗물받이,"서울특별시 은평구 응암로30길 16, 102동 (응암동, 백련산에스케이뷰아이파크)",126.9217,37.5942,1448.532,POINT (126.9217 37.5942),436867704,9764159803,5.477178362551235,26.03280413129449,PASS
od_2283,불광,3호선,126.92982,37.610553,mobility_facility,대한민국부동산공인중개사사무소,서울특별시 은평구 통일로83길 5-9,126.9192,37.6205,1448.444,POINT (126.9192 37.6205),5930698997,3823586885,50.209801741355435,11.099717380922833,PASS
od_756,독바위,6호선,126.933031,37.618456,pedestrian_support_point,빗물받이,서울특별시 은평구 갈현로 294,126.9179,37.6235,1448.373,POINT (126.9179 37.6235),3824954278,353194381,2.93341759236071,14.6765822428947,PASS
od_2553,불광,3호선,126.92982,37.610553,pedestrian_support_point,맨홀,서울특별시 은평구 불광로 179-6,126.93,37.6236,1448.165,POINT (126.93 37.6236),5930698997,3823587796,50.209801741355435,9.692820124103024,PASS
od_1198,불광,6호선,126.92939,37.610873,pedestrian_support_point,맨홀,서울특별시 은평구 통일로 895-2,126.9197,37.6214,1448.111,POINT (126.9197 37.6214),5930698997,11230505659,11.603222454866666,39.58349013296481,PASS
od_2568,불광,3호선,126.92982,37.610553,pedestrian_support_point,맨홀,서울특별시 은평구 역촌동  45-42,126.9145,37.6059,1447.949,POINT (126.9145 37.6059),5930698997,4584756059,50.209801741355435,10.046254226479064,PASS
od_2253,불광,3호선,126.92982,37.610553,mobility_facility,컴포즈커피역말사거리점,서울특별시 은평구 역말로 40,126.9146,37.6057,1447.816,POINT (126.9146 37.6057),5930698997,4584756059,50.209801741355435,15.604704510750556,PASS
od_478,독바위,6호선,126.933031,37.618456,mobility_facility,01.  시립은평노인종합복지관,서울특별시 은평구 진관동  140-3,126.931,37.6314,1447.792,POINT (126.931 37.6314),3824954278,5310076760,2.93341759236071,28.53205180117579,PASS
od_2579,불광,3호선,126.92982,37.610553,pedestrian_support_point,맨홀,서울특별시 은평구 역촌동  64-38,126.9155,37.6042,1447.753,POINT (126.9155 37.6042),5930698997,10789210647,50.209801741355435,9.420527619673726,PASS
od_440,독바위,6호선,126.933031,37.618456,mobility_facility,예스부동산공인중개사사무소,서울특별시 은평구 통일로 660,126.9358,37.6056,1447.671,POINT (126.9358 37.6056),3824954278,3811715832,2.93341759236071,24.549675950942884,PASS
od_439,독바위,6호선,126.933031,37.618456,mobility_facility,좋은예감(단지내)공인중개사사무소,서울특별시 은평구 통일로 660,126.9358,37.6056,1447.671,POINT (126.9358 37.6056),3824954278,3811715832,2.93341759236071,24.549675950942884,PASS
od_1203,불광,6호선,126.92939,37.610873,pedestrian_support_point,과속방지턱,서울특별시 은평구 갈현동  459-1,126.916,37.6184,1447.594,POINT (126.916 37.6184),5930698997,3823586667,11.603222454866666,9.300003614407768,PASS
od_57,연신내,6호선,126.920625,37.618636,mobility_facility,부동산재테크공인중개사사무소,서울특별시 은평구 연서로 78,126.9157,37.6062,1447.139,POINT (126.9157 37.6062),11230505686,10789210638,20.028299588559467,24.316972838814074,PASS
od_1276,불광,6호선,126.92939,37.610873,pedestrian_support_point,빗물받이,서울특별시 은평구 역촌동  45-42,126.9143,37.6058,1446.493,POINT (126.9143 37.6058),5930698997,4584756059,11.603222454866666,16.774344909592593,PASS
od_2492,불광,3호선,126.92982,37.610553,pedestrian_support_point,맨홀,서울특별시 은평구 불광동  484-81,126.9202,37.6211,1446.267,POINT (126.9202 37.6211),5930698997,5273692779,50.209801741355435,8.333138835269724,PASS
od_2331,불광,3호선,126.92982,37.610553,mobility_facility,금호부동산,"서울특별시 은평구 응암로 318, 101동 (응암동, 응암동금호아파트)",126.9218,37.5992,1445.43,POINT (126.9218 37.5992),5930698997,11688945311,50.209801741355435,4.7280109508406385,PASS
